ref-hip,ref-knee,ref-ankle,link-hip,link-knee,link-ankle,motor-hip,motor-knee,motor-ankle,tau-m1,tau-m2,tau-m3,tau-dyn-1,tau-dyn-2,tau-dyn-3
0.160059,-0.977595,-0.143765,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.003,1.16217,7.5144,-2.6251
0.160765,-0.97783,-0.142753,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0,1.15789,7.47733,-2.67474
0.161473,-0.978058,-0.141743,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0018,0,1.15317,7.43999,-2.72328
0.162182,-0.978278,-0.140735,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.006,0,0.0018,1.14802,7.4024,-2.77071
0.162893,-0.978491,-0.139731,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.003,0,0.0018,1.14245,7.36456,-2.81705
0.163604,-0.978697,-0.138729,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,0,0.0009,1.13646,7.32648,-2.86228
0.164316,-0.978895,-0.137731,-0.071426,-0.151624,0.141654,0,0,0,0.0048,0,0,1.13003,7.28818,-2.90642
0.16503,-0.979087,-0.136735,-0.071426,-0.151624,0.141654,0,0,0,0,0.0018,0.0039,1.12319,7.24965,-2.94945
0.165745,-0.97927,-0.135742,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.003,1.11592,7.21092,-2.99138
0.166461,-0.979447,-0.134752,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.0009,1.10822,7.17197,-3.03221
0.167178,-0.979616,-0.133765,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0.0018,1.10011,7.13284,-3.07194
0.167896,-0.979779,-0.132781,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.003,1.09157,7.09351,-3.11057
0.168615,-0.979934,-0.1318,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0,1.08262,7.05401,-3.14811
0.169335,-0.980082,-0.130823,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.0039,1.07324,7.01433,-3.18456
0.170056,-0.980223,-0.129848,-0.071426,-0.151624,0.141654,0,0,0,0.0069,0.0009,0.003,1.06345,6.9745,-3.21991
0.170779,-0.980358,-0.128877,-0.071426,-0.151624,0.141654,-0.0010472,0,0,-0.0018,0,0.0018,1.05325,6.93451,-3.25417
0.171502,-0.980485,-0.127909,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.006,0,0.003,1.04263,6.89437,-3.28734
0.172227,-0.980605,-0.126945,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0009,0.0018,0,1.0316,6.8541,-3.31943
0.172952,-0.980719,-0.125983,-0.071426,-0.151624,0.141654,-0.0010472,0,0,-0.0009,0,0.0009,1.02017,6.8137,-3.35044
0.173679,-0.980825,-0.125025,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0018,0.003,1.00832,6.77318,-3.38037
0.174406,-0.980925,-0.124071,-0.071426,-0.151624,0.141654,0,0,0,-0.0039,0,0,0.996071,6.73255,-3.40922
0.175135,-0.981018,-0.123119,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0,0,0.983417,6.69182,-3.437
0.175864,-0.981105,-0.122172,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0,0.970364,6.651,-3.46371
0.176595,-0.981185,-0.121227,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0.006,0.956912,6.61009,-3.48936
0.177326,-0.981258,-0.120287,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0,0.943064,6.5691,-3.51395
0.178058,-0.981325,-0.119349,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0.0048,0.928823,6.52805,-3.53749
0.178792,-0.981385,-0.118416,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,0.914192,6.48694,-3.55997
0.179526,-0.981438,-0.117485,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0,0.899174,6.44577,-3.58141
0.180261,-0.981486,-0.116559,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.0078,0.883771,6.40457,-3.6018
0.180997,-0.981526,-0.115636,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0039,0.867986,6.36333,-3.62117
0.181734,-0.981561,-0.114716,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0.0009,0,0.851823,6.32207,-3.6395
0.182472,-0.981589,-0.113801,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0.003,0.006,0.835285,6.28078,-3.65681
0.18321,-0.981611,-0.112889,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0.003,0.818375,6.2395,-3.6731
0.18395,-0.981626,-0.11198,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,-0.0018,-0.0009,0.801096,6.19821,-3.68839
0.18469,-0.981636,-0.111075,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,-0.0009,0.783452,6.15693,-3.70266
0.185431,-0.981639,-0.110174,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0018,0,0.765447,6.11566,-3.71594
0.186173,-0.981636,-0.109277,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0.003,0.747084,6.07443,-3.72823
0.186915,-0.981627,-0.108384,-0.071426,-0.151624,0.141654,0,0,0,-0.003,0.0009,0.0018,0.728366,6.03323,-3.73953
0.187658,-0.981612,-0.107494,-0.071426,-0.151624,0.141654,-0.0010472,0,0,-0.0018,0.003,0.0009,0.709299,5.99207,-3.74986
0.188402,-0.981591,-0.106608,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0,0,0,0.689885,5.95096,-3.75922
0.189147,-0.981564,-0.105725,-0.071426,-0.151624,0.141654,-0.0010472,0,0,-0.0018,0,0.0018,0.670128,5.90991,-3.76761
0.189892,-0.981531,-0.104847,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.0039,0,0.0018,0.650034,5.86893,-3.77505
0.190638,-0.981493,-0.103972,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.003,-0.003,0,0.629605,5.82802,-3.78155
0.191384,-0.981448,-0.103101,-0.071426,-0.151624,0.141654,-0.0010472,0,0,0.003,-0.0018,0.0048,0.608846,5.7872,-3.7871
0.192132,-0.981398,-0.102234,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,0.587762,5.74647,-3.79173
0.192879,-0.981342,-0.10137,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0,0.566356,5.70584,-3.79544
0.193628,-0.98128,-0.100511,-0.071426,-0.151624,0.141654,0,0,0,0.0048,0,0.0039,0.544634,5.66532,-3.79823
0.194376,-0.981212,-0.0996549,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0,0.5226,5.62492,-3.80012
0.195126,-0.981139,-0.0988029,-0.071426,-0.151624,0.141654,0,0,0,0,-0.003,0.0018,0.500258,5.58464,-3.80112
0.195876,-0.981061,-0.0979546,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,0.477613,5.5445,-3.80123
0.196626,-0.980977,-0.0971102,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0.0009,0.454671,5.50449,-3.80046
0.197377,-0.980887,-0.0962696,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0.006,0.431435,5.46464,-3.79883
0.198128,-0.980792,-0.0954328,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0,0.407911,5.42494,-3.79634
0.19888,-0.980691,-0.0945997,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0.0009,0.003,0.384104,5.38541,-3.79301
0.199632,-0.980585,-0.0937705,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0.0009,0.360019,5.34605,-3.78884
0.200384,-0.980474,-0.092945,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0.0009,0.335661,5.30687,-3.78385
0.201137,-0.980357,-0.0921234,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,0.311035,5.26787,-3.77803
0.20189,-0.980235,-0.0913055,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.003,0.286146,5.22908,-3.77142
0.202643,-0.980108,-0.0904914,-0.071426,-0.151624,0.141654,0,0,0,0.0048,0,0,0.261,5.19048,-3.764
0.203397,-0.979976,-0.089681,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0,0.235602,5.1521,-3.75581
0.204151,-0.979838,-0.0888744,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,0.209958,5.11393,-3.74684
0.204905,-0.979696,-0.0880716,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,0.184072,5.07599,-3.73711
0.205659,-0.979548,-0.0872724,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0,0.157952,5.03829,-3.72663
0.206413,-0.979395,-0.0864771,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0.0018,0.0018,0.131601,5.00082,-3.71541
0.207168,-0.979238,-0.0856854,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0.0018,0.0018,0.105026,4.9636,-3.70346
0.207922,-0.979075,-0.0848974,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.0009,0.0782333,4.92664,-3.6908
0.208677,-0.978907,-0.0841131,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.003,0.0512275,4.88993,-3.67743
0.209432,-0.978735,-0.0833325,-0.071426,-0.151624,0.141654,0,0,0,0.0048,0,-0.0009,0.0240148,4.8535,-3.66336
0.210187,-0.978558,-0.0825556,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.0018,-0.00339893,4.81734,-3.64862
0.210941,-0.978375,-0.0817823,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0,0.003,-0.0310078,4.78147,-3.63321
0.211696,-0.978188,-0.0810126,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0009,0.0039,-0.0588057,4.74588,-3.61714
0.212451,-0.977997,-0.0802466,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.003,-0.0867869,4.71059,-3.60043
0.213205,-0.9778,-0.0794842,-0.071426,-0.151624,0.141654,0,0,0,0,-0.003,-0.0009,-0.114945,4.6756,-3.58308
0.21396,-0.977599,-0.0787253,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0.006,-0.143275,4.64093,-3.56512
0.214714,-0.977394,-0.07797,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-0.171769,4.60657,-3.54654
0.215468,-0.977183,-0.0772183,-0.071426,-0.151624,0.141654,0,0,0,0.006,0,0.003,-0.200422,4.57253,-3.52738
0.216222,-0.976968,-0.0764701,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0.0009,0,-0.229228,4.53881,-3.50763
0.216976,-0.976749,-0.0757254,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0.003,0,-0.25818,4.50544,-3.48731
0.21773,-0.976525,-0.0749841,-0.071426,-0.151624,0.141654,0,0,0,0.003,0.0009,0.0009,-0.287273,4.4724,-3.46644
0.218483,-0.976297,-0.0742464,-0.071426,-0.151624,0.141654,0,0,0,-0.003,0,0,-0.316499,4.43972,-3.44502
0.219236,-0.976064,-0.0735121,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,-0.345853,4.40738,-3.42308
0.219988,-0.975827,-0.0727812,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,-0.0009,-0.375328,4.37541,-3.40061
0.22074,-0.975585,-0.0720537,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0.0009,0,-0.404918,4.3438,-3.37765
0.221492,-0.975339,-0.0713296,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0.0009,-0.434617,4.31256,-3.35419
0.222243,-0.975089,-0.0706088,-0.071426,-0.151624,0.141654,0,0,0,0,-0.003,-0.0009,-0.464418,4.2817,-3.33025
0.222994,-0.974834,-0.0698914,-0.071426,-0.151624,0.141654,0,0,0,0.0039,-0.0009,0,-0.494314,4.25122,-3.30586
0.223744,-0.974575,-0.0691773,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0.0018,0.0018,-0.5243,4.22112,-3.28101
0.224494,-0.974312,-0.0684665,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0009,-0.003,0.0018,-0.554369,4.19142,-3.25572
0.225244,-0.974045,-0.0677589,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0009,0,0,-0.584514,4.16212,-3.23001
0.225992,-0.973774,-0.0670545,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0009,0,-0.0009,-0.614728,4.13322,-3.20389
0.22674,-0.973498,-0.0663534,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0,-0.645006,4.10473,-3.17737
0.227488,-0.973219,-0.0656554,-0.071426,-0.151624,0.141654,0,0,0,0.003,-0.0009,0.003,-0.675341,4.07665,-3.15048
0.228234,-0.972935,-0.0649606,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.003,-0.705727,4.04899,-3.12321
0.228981,-0.972647,-0.0642689,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-0.736156,4.02176,-3.09559
0.229726,-0.972355,-0.0635803,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0,-0.766622,3.99495,-3.06762
0.23047,-0.97206,-0.0628947,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0,-0.797119,3.96857,-3.03933
0.231214,-0.97176,-0.0622123,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-0.82764,3.94263,-3.01072
0.231957,-0.971456,-0.0615328,-0.071426,-0.151624,0.141654,0,0,0,0,0.0009,0,-0.858179,3.91714,-2.98182
0.232699,-0.971148,-0.0608563,-0.071426,-0.151624,0.141654,0,0,0,0.006,0,0.0009,-0.888729,3.89208,-2.95262
0.23344,-0.970837,-0.0601827,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-0.919283,3.86748,-2.92316
0.23418,-0.970522,-0.0595121,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.003,-0.949835,3.84333,-2.89343
0.23492,-0.970202,-0.0588444,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0018,-0.980379,3.81964,-2.86346
0.235658,-0.969879,-0.0581795,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,-1.01091,3.79641,-2.83326
0.236395,-0.969553,-0.0575174,-0.071426,-0.151624,0.141654,0.0010472,0,0,0,0.0018,0.0009,-1.04142,3.77364,-2.80285
0.237132,-0.969222,-0.0568582,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0039,0,0,-1.07189,3.75135,-2.77222
0.237867,-0.968888,-0.0562018,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0048,0,0,-1.10234,3.72952,-2.74141
0.238601,-0.96855,-0.055548,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.0009,-1.13274,3.70817,-2.71043
0.239334,-0.968208,-0.054897,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,-1.1631,3.6873,-2.67928
0.240066,-0.967862,-0.0542487,-0.071426,-0.151624,0.141654,0,0,0,0.006,0,0.0048,-1.1934,3.66691,-2.64798
0.240796,-0.967513,-0.053603,-0.071426,-0.151624,0.141654,0,0,0,0.003,-0.0009,0,-1.22364,3.64701,-2.61654
0.241526,-0.96716,-0.0529599,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,-1.25382,3.6276,-2.58499
0.242254,-0.966804,-0.0523195,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-1.28392,3.60867,-2.55333
0.242981,-0.966444,-0.0516815,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0,-1.31394,3.59024,-2.52157
0.243706,-0.96608,-0.0510461,-0.071426,-0.151624,0.141654,0,0,0,0.0069,0,0.0039,-1.34388,3.57231,-2.48974
0.24443,-0.965713,-0.0504132,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0.0009,-1.37372,3.55487,-2.45784
0.245153,-0.965342,-0.0497828,-0.071426,-0.151624,0.141654,0,0,0,0,0.0009,0,-1.40347,3.53794,-2.42588
0.245875,-0.964968,-0.0491547,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.003,-1.43311,3.52151,-2.39389
0.246595,-0.96459,-0.0485291,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0,-1.46264,3.50558,-2.36187
0.247313,-0.964209,-0.0479058,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0039,0,0,-1.49205,3.49016,-2.32983
0.24803,-0.963824,-0.0472849,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0018,0.0009,0,-1.52134,3.47525,-2.2978
0.248746,-0.963436,-0.0466662,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0018,0,0.0018,-1.55051,3.46085,-2.26578
0.249459,-0.963044,-0.0460498,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,-0.0009,-1.57953,3.44697,-2.23379
0.250172,-0.962649,-0.0454357,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-1.60841,3.4336,-2.20184
0.250883,-0.962251,-0.0448237,-0.071426,-0.151624,0.141654,0,0,0,0.0009,-0.0009,0.0009,-1.63715,3.42074,-2.16994
0.251592,-0.961848,-0.044214,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0,-1.66573,3.4084,-2.1381
0.252299,-0.961443,-0.0436063,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0.0009,-1.69416,3.39658,-2.10635
0.253005,-0.961034,-0.0430008,-0.071426,-0.151624,0.141654,0,0,0,0,-0.003,0.0039,-1.72241,3.38527,-2.07468
0.253709,-0.960622,-0.0423973,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0018,0.0009,-1.7505,3.37449,-2.04313
0.254411,-0.960206,-0.0417959,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,-0.0018,0,-1.77841,3.36423,-2.01169
0.255112,-0.959787,-0.0411965,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,-1.80614,3.35449,-1.98037
0.25581,-0.959365,-0.0405991,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,-0.0009,0,-1.83368,3.34527,-1.9492
0.256507,-0.958939,-0.0400036,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0,0.0039,-1.86102,3.33657,-1.91819
0.257202,-0.95851,-0.03941,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.003,0.0009,-1.88817,3.32839,-1.88734
0.257895,-0.958078,-0.0388184,-0.071426,-0.151624,0.141654,0.0010472,0,0,0,0,0,-1.91511,3.32074,-1.85667
0.258587,-0.957642,-0.0382286,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0048,0,0,-1.94183,3.31361,-1.8262
0.259276,-0.957204,-0.0376406,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-1.96835,3.307,-1.79592
0.259963,-0.956761,-0.0370544,-0.071426,-0.151624,0.141654,0,0,0,0.0009,-0.0018,0.0009,-1.99464,3.30091,-1.76586
0.260649,-0.956316,-0.03647,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.0009,-2.02071,3.29535,-1.73603
0.261332,-0.955867,-0.0358873,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0,0.006,-2.04654,3.29031,-1.70644
0.262013,-0.955415,-0.0353063,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.0009,-2.07213,3.28578,-1.6771
0.262692,-0.954959,-0.034727,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-2.09749,3.28178,-1.64801
0.263369,-0.954501,-0.0341493,-0.071426,-0.151624,0.141654,0,0,0,0.0039,-0.003,0.003,-2.12259,3.2783,-1.6192
0.264044,-0.954039,-0.0335733,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0.0018,-2.14745,3.27533,-1.59068
0.264717,-0.953573,-0.0329989,-0.071426,-0.151624,0.141654,0,0,0,-0.0018,0,0.003,-2.17204,3.27289,-1.56245
0.265388,-0.953105,-0.032426,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0.0009,-2.19638,3.27096,-1.53453
0.266056,-0.952633,-0.0318546,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0009,0.0048,-2.22045,3.26954,-1.50692
0.266722,-0.952158,-0.0312848,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.003,-2.24424,3.26864,-1.47964
0.267386,-0.951679,-0.0307164,-0.071426,-0.151624,0.141654,0.0010472,0,0,-0.0009,-0.003,0,-2.26776,3.26824,-1.4527
0.268048,-0.951198,-0.0301495,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0039,0,0,-2.291,3.26836,-1.42611
0.268707,-0.950713,-0.029584,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,-0.0018,0,-2.31395,3.26899,-1.39988
0.269364,-0.950225,-0.0290199,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0,-2.33662,3.27012,-1.37401
0.270019,-0.949733,-0.0284572,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,-0.0018,-2.35898,3.27176,-1.34853
0.270672,-0.949239,-0.0278959,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,-2.38105,3.2739,-1.32343
0.271322,-0.948741,-0.0273358,-0.071426,-0.151624,0.141654,0,0,0,0,0.0009,0.0039,-2.40282,3.27653,-1.29873
0.271969,-0.948239,-0.0267771,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,-0.0009,-2.42428,3.27967,-1.27444
0.272614,-0.947735,-0.0262196,-0.071426,-0.151624,0.141654,0,0,0,0.003,-0.0009,0.003,-2.44543,3.2833,-1.25057
0.273257,-0.947227,-0.0256634,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0018,0,0,-2.46627,3.28742,-1.22713
0.273897,-0.946716,-0.0251084,-0.071426,-0.151624,0.141654,0.0010472,0,0,0,0,0,-2.48678,3.29203,-1.20412
0.274535,-0.946202,-0.0245546,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0018,0,-2.50697,3.29713,-1.18155
0.27517,-0.945684,-0.024002,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0,-2.52684,3.30271,-1.15944
0.275803,-0.945163,-0.0234506,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0018,-2.54638,3.30877,-1.1378
0.276433,-0.944639,-0.0229003,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0009,-2.56558,3.31531,-1.11662
0.277061,-0.944111,-0.0223511,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0.0009,-2.58444,3.32232,-1.09592
0.277686,-0.94358,-0.021803,-0.071426,-0.151624,0.141654,0,0,0,0,0,0,-2.60297,3.3298,-1.07571
0.278309,-0.943046,-0.021256,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0,-2.62115,3.33775,-1.05599
0.278928,-0.942508,-0.02071,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0.0018,-2.63898,3.34615,-1.03678
0.279546,-0.941967,-0.0201651,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0.0009,0,-2.65646,3.35502,-1.01808
0.28016,-0.941423,-0.0196212,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0,-2.67359,3.36435,-0.999891
0.280772,-0.940875,-0.0190783,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0,-2.69036,3.37412,-0.982231
0.281381,-0.940324,-0.0185364,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0,-2.70677,3.38434,-0.965104
0.281988,-0.93977,-0.0179954,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.0018,-2.72282,3.39501,-0.948517
0.282591,-0.939212,-0.0174554,-0.071426,-0.151624,0.141654,0.0010472,0,0,-0.0009,-0.0009,0.0039,-2.73851,3.40611,-0.932475
0.283192,-0.938651,-0.0169163,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0039,0.0009,0,-2.75383,3.41764,-0.916986
0.283791,-0.938086,-0.0163782,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0039,-0.0009,0.003,-2.76878,3.42961,-0.902056
0.284386,-0.937518,-0.0158409,-0.071426,-0.151624,0.141654,0,0,0,-0.0009,0,0.0009,-2.78335,3.442,-0.887691
0.284979,-0.936946,-0.0153046,-0.071426,-0.151624,0.141654,0,0,0,0,0,-0.0009,-2.79755,3.4548,-0.873898
0.285569,-0.936371,-0.0147691,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,0,-2.81137,3.46803,-0.860681
0.286156,-0.935793,-0.0142344,-0.071426,-0.151624,0.141654,0,0,0,0.0039,-0.0018,0.0039,-2.82482,3.48166,-0.848048
0.28674,-0.935211,-0.0137006,-0.071426,-0.151624,0.141654,0,0,0,0.003,0,0,-2.83788,3.49569,-0.836003
0.287321,-0.934626,-0.0131677,-0.071426,-0.151624,0.141654,0,0,0,0.003,-0.0009,0,-2.85056,3.51013,-0.824551
0.2879,-0.934037,-0.0126356,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0.003,-2.86285,3.52496,-0.813698
0.288476,-0.933444,-0.0121043,-0.071426,-0.151624,0.141654,0,0,0,0.0039,0,0.0039,-2.87476,3.54018,-0.803449
0.289049,-0.932848,-0.0115738,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.0009,-2.88627,3.55578,-0.793807
0.289618,-0.932249,-0.011044,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0.0039,-2.8974,3.57176,-0.784779
0.290186,-0.931645,-0.0105151,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0009,0.003,-2.90813,3.58811,-0.776368
0.29075,-0.931039,-0.00998695,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0018,-0.0009,-2.91847,3.60482,-0.768578
0.291311,-0.930428,-0.00945957,-0.071426,-0.151624,0.141654,0,0,0,0.0018,-0.0009,0.0018,-2.92842,3.6219,-0.761414
0.291869,-0.929815,-0.00893294,-0.071426,-0.151624,0.141654,0.0010472,0,0,0,0,0.0039,-2.93797,3.63933,-0.754878
0.292425,-0.929197,-0.00840708,-0.071426,-0.151624,0.141654,0.0010472,0,0,0,0,0.0018,-2.94712,3.65711,-0.748976
0.292977,-0.928576,-0.00788196,-0.071426,-0.151624,0.141654,0.0010472,0,0,0.0039,0.0009,0.0009,-2.95588,3.67523,-0.743709
0.293526,-0.927951,-0.00735758,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.003,-2.96423,3.69368,-0.739082
0.294073,-0.927322,-0.00683395,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,0,-2.97219,3.71247,-0.735096
0.294616,-0.92669,-0.00631104,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0.0009,-2.97974,3.73158,-0.731756
0.295157,-0.926054,-0.00578887,-0.071426,-0.151624,0.141654,0,0,0,-0.0039,0,0,-2.98689,3.751,-0.729064
0.295695,-0.925414,-0.00526743,-0.071426,-0.151624,0.141654,0,0,0,0.0018,0,0.0009,-2.99364,3.77073,-0.727021
0.296229,-0.92477,-0.00474672,-0.071426,-0.151624,0.141654,0,0,0,0,-0.0009,0.0009,-2.99999,3.79077,-0.725631
0.296761,-0.924123,-0.00422673,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0018,-3.00593,3.8111,-0.724895
0.297289,-0.923472,-0.00370747,-0.071426,-0.151624,0.141654,0,0,0,0,0,0.0039,-3.01147,3.83173,-0.724815
0.297815,-0.922817,-0.00318893,-0.071426,-0.151624,0.141654,0,0,0,0.0009,0,-0.0018,-3.01661,3.85263,-0.725393
0.298337,-0.922158,-0.00267112,-0.071426,-0.151624,0.141654,0,0,0,-0.003,0.0009,-0.0009,-3.02134,3.87381,-0.72663
