Hip desired,Hip actual,Knee desired,Knee actual,Ankle desired,Ankle actual,deformation of ankle
19.2777,-0.920388,-4.79523,-0.460194,-4.93161,0,-0.0214757
19.2927,-0.920388,-4.74116,-0.460194,-4.94126,0,-0.0214757
19.3073,-0.920388,-4.68722,-0.460194,-4.95156,0,-0.0214757
19.3215,-0.920388,-4.63341,-0.460194,-4.96239,0,-0.0214757
19.3354,-0.920388,-4.57972,-0.460194,-4.97366,0,-0.0214757
19.3313,-0.920388,-4.52615,-0.460194,-5.01842,0,-0.0214757
19.3477,-0.920388,-4.47271,-0.460194,-5.02463,0,-0.0214757
19.3632,-0.920388,-4.4194,-0.460194,-5.03204,0,-0.0214757
19.3782,-0.920388,-4.3662,-0.460194,-5.04043,0,-0.0214757
19.3926,-0.920388,-4.31313,-0.460194,-5.04963,0,-0.0214757
19.4066,-0.920388,-4.26018,-0.460194,-5.05949,0,-0.0214757
19.4202,-0.920388,-4.20735,-0.460194,-5.06989,0,-0.0214757
19.4334,-0.920388,-4.15463,-0.460194,-5.08072,0,-0.0214757
19.4464,-0.920388,-4.10204,-0.460194,-5.09191,0,-0.0214757
19.4591,-0.920388,-4.04957,-0.460194,-5.10337,0,-0.0214757
19.4716,-0.920388,-3.99721,-0.460194,-5.11506,0,-0.0214757
19.4839,-0.920388,-3.94496,-0.460194,-5.12692,0,-0.0214757
19.496,-0.920388,-3.89284,-0.460194,-5.13892,0,-0.0214757
19.5079,-0.920388,-3.84082,-0.460194,-5.15102,0,-0.0214757
19.5197,-0.920388,-3.78892,-0.460194,-5.1632,0,-0.0214757
19.5314,-0.920388,-3.73714,-0.460194,-5.17543,0,-0.0214757
19.5429,-0.920388,-3.68546,-0.460194,-5.18769,0,-0.0214757
19.5544,-0.920388,-3.6339,-0.460194,-5.19998,0,-0.0214757
19.5657,-0.920388,-3.58245,-0.460194,-5.21227,0,-0.0214757
19.5769,-0.920388,-3.5311,-0.460194,-5.22456,0,-0.0214757
19.5881,-0.920388,-3.47987,-0.460194,-5.23683,0,-0.0214757
19.5991,-0.920388,-3.42874,-0.460194,-5.24909,0,-0.0214757
19.6101,-0.920388,-3.37772,-0.460194,-5.26132,0,-0.0214757
19.621,-0.920388,-3.32681,-0.460194,-5.27352,0,-0.0214757
19.6318,-0.920388,-3.276,-0.460194,-5.28568,0,-0.0214757
19.6425,-0.920388,-3.2253,-0.460194,-5.2978,0,-0.0214757
19.6532,-0.920388,-3.1747,-0.460194,-5.30989,0,-0.0214757
19.6638,-0.920388,-3.1242,-0.460194,-5.32193,0,-0.0214757
19.6743,-0.920388,-3.0738,-0.460194,-5.33392,0,-0.0214757
19.6847,-0.920388,-3.02351,-0.460194,-5.34587,0,-0.0214757
19.6769,-0.920388,-2.97332,-0.460194,-5.39196,0,-0.0230097
19.6903,-0.920388,-2.92322,-0.460194,-5.39794,0,-0.0230097
19.7031,-0.920388,-2.87323,-0.460194,-5.40487,0,-0.0230097
19.7155,-0.920388,-2.82333,-0.460194,-5.41259,0,-0.0230097
19.7273,-0.920388,-2.77353,-0.460194,-5.42096,0,-0.0230097
19.7388,-0.920388,-2.72382,-0.460194,-5.42984,0,-0.0230097
19.75,-0.920388,-2.67421,-0.460194,-5.43915,0,-0.0230097
19.761,-0.920388,-2.6247,-0.460194,-5.4488,0,-0.0230097
19.7717,-0.920388,-2.57527,-0.460194,-5.45872,0,-0.0230097
19.7821,-0.920388,-2.52595,-0.460194,-5.46886,0,-0.0230097
19.7748,-0.920388,-2.47671,-0.460194,-5.5123,0,-0.0230097
19.788,-0.920388,-2.42756,-0.460194,-5.51705,0,-0.0230097
19.8005,-0.920388,-2.37851,-0.460194,-5.52288,0,-0.0230097
19.8124,-0.920388,-2.32955,-0.460194,-5.5296,0,-0.0230097
19.8239,-0.920388,-2.28067,-0.460194,-5.53703,0,-0.0230097
19.835,-0.920388,-2.23188,-0.460194,-5.54506,0,-0.0230097
19.8275,-0.920388,-2.18318,-0.460194,-5.58776,0,-0.0245437
19.8411,-0.920388,-2.13457,-0.460194,-5.59079,0,-0.0245437
19.8539,-0.920388,-2.08605,-0.460194,-5.59513,0,-0.0245437
19.866,-0.920388,-2.03761,-0.460194,-5.60057,0,-0.0245437
19.8776,-0.920388,-1.98925,-0.460194,-5.60689,0,-0.0245437
19.8887,-0.920388,-1.94098,-0.460194,-5.61395,0,-0.0245437
19.8994,-0.920388,-1.89279,-0.460194,-5.6216,0,-0.0245437
19.9098,-0.920388,-1.84468,-0.460194,-5.62973,0,-0.0245437
19.9199,-0.920388,-1.79666,-0.460194,-5.63826,0,-0.0245437
19.9297,-0.920388,-1.74872,-0.460194,-5.64711,0,-0.0245437
19.9393,-0.920388,-1.70086,-0.460194,-5.65621,0,-0.0245437
19.9487,-0.920388,-1.65308,-0.460194,-5.66551,0,-0.0245437
19.958,-0.920388,-1.60538,-0.460194,-5.67497,0,-0.0245437
19.9671,-0.920388,-1.55776,-0.460194,-5.68456,0,-0.0245437
19.9761,-0.920388,-1.51021,-0.460194,-5.69424,0,-0.0245437
19.985,-0.920388,-1.46275,-0.460194,-5.70399,0,-0.0245437
19.9938,-0.920388,-1.41536,-0.460194,-5.71379,0,-0.0245437
19.9842,-0.920388,-1.36805,-0.460194,-5.75781,0,-0.0260777
19.996,-0.920388,-1.32082,-0.460194,-5.76179,0,-0.0260777
20.0071,-0.920388,-1.27366,-0.460194,-5.76678,0,-0.0260777
20.0177,-0.920388,-1.22657,-0.460194,-5.77262,0,-0.0260777
20.0278,-0.920388,-1.17957,-0.460194,-5.77913,0,-0.0260777
20.0376,-0.920388,-1.13263,-0.460194,-5.7862,0,-0.0260777
20.0471,-0.920388,-1.08577,-0.460194,-5.79373,0,-0.0260777
20.0563,-0.920388,-1.03899,-0.460194,-5.80163,0,-0.0260777
20.0653,-0.920388,-0.992277,-0.460194,-5.80983,0,-0.0260777
20.0741,-0.920388,-0.945638,-0.460194,-5.81826,0,-0.0260777
20.0827,-0.920388,-0.899071,-0.460194,-5.82689,0,-0.0260777
20.0912,-0.920388,-0.852577,-0.460194,-5.83567,0,-0.0260777
20.0995,-0.920388,-0.806154,-0.460194,-5.84456,0,-0.0260777
20.1078,-0.920388,-0.759804,-0.460194,-5.85355,0,-0.0260777
20.1159,-0.920388,-0.713525,-0.460194,-5.8626,0,-0.0260777
20.1063,-0.920388,-0.667316,-0.460194,-5.90483,0,-0.0260777
20.1173,-0.920388,-0.621179,-0.460194,-5.90827,0,-0.0260777
20.1276,-0.920388,-0.575113,-0.460194,-5.91271,0,-0.0260777
20.1375,-0.920388,-0.529116,-0.460194,-5.91798,0,-0.0260777
20.147,-0.920388,-0.483191,-0.460194,-5.92391,0,-0.0260777
20.1561,-0.920388,-0.437335,-0.460194,-5.93039,0,-0.0260777
20.1649,-0.920388,-0.39155,-0.460194,-5.93732,0,-0.0260777
20.1735,-0.920388,-0.345834,-0.460194,-5.94462,0,-0.0260777
20.1647,-0.920388,-0.300188,-0.460194,-5.98432,0,-0.0260777
20.1758,-0.920388,-0.254612,-0.460194,-5.98663,0,-0.0260777
20.168,-0.920388,-0.209106,-0.460194,-6.02428,0,-0.0276117
20.181,-0.920388,-0.163669,-0.460194,-6.02279,0,-0.0276117
20.1929,-0.920388,-0.118302,-0.460194,-6.02309,0,-0.0276117
20.2041,-0.920388,-0.0730047,-0.460194,-6.02485,0,-0.0276117
20.2145,-0.920388,-0.0277773,-0.460194,-6.02781,0,-0.0276117
20.2244,-0.920388,0.0173803,-0.460194,-6.03178,0,-0.0276117
20.2337,-0.920388,0.062468,-0.460194,-6.03656,0,-0.0276117
20.2427,-0.920388,0.107486,-0.460194,-6.04201,0,-0.0276117
20.2513,-0.920388,0.152433,-0.460194,-6.04801,0,-0.0276117
20.2596,-0.920388,0.19731,-0.460194,-6.05446,0,-0.0276117
20.2676,-0.920388,0.242117,-0.460194,-6.06128,0,-0.0276117
20.2754,-0.920388,0.286852,-0.460194,-6.06839,0,-0.0276117
20.2831,-0.920388,0.331517,-0.460194,-6.07575,0,-0.0276117
20.2906,-0.920388,0.37611,-0.460194,-6.0833,0,-0.0276117
20.2979,-0.920388,0.420632,-0.460194,-6.091,0,-0.0276117
20.3052,-0.920388,0.465082,-0.460194,-6.09883,0,-0.0276117
20.3123,-0.920388,0.50946,-0.460194,-6.10675,0,-0.0276117
20.3193,-0.920388,0.553765,-0.460194,-6.11474,0,-0.0276117
20.3263,-0.920388,0.597997,-0.460194,-6.1228,0,-0.0276117
20.3514,-0.920388,0.642156,-0.460194,-6.0967,0,-0.0276117
20.3551,-0.920388,0.686241,-0.460194,-6.11069,0,-0.0276117
20.3592,-0.920388,0.730252,-0.460194,-6.1237,0,-0.0276117
20.3456,-0.920388,0.774188,-0.460194,-6.17007,0,-0.0291456
20.3536,-0.920388,0.818048,-0.460194,-6.17569,0,-0.0291456
20.3613,-0.920388,0.861833,-0.460194,-6.18174,0,-0.0291456
20.3688,-0.920388,0.905541,-0.460194,-6.18814,0,-0.0291456
20.376,-0.920388,0.949172,-0.460194,-6.19484,0,-0.0291456
20.3831,-0.920388,0.992726,-0.460194,-6.20177,0,-0.0291456
20.3901,-0.920388,1.0362,-0.460194,-6.20888,0,-0.0291456
20.3969,-0.920388,1.0796,-0.460194,-6.21615,0,-0.0291456
20.4036,-0.920388,1.12291,-0.460194,-6.22354,0,-0.0291456
20.4102,-0.920388,1.16615,-0.460194,-6.23103,0,-0.0291456
20.399,-0.920388,1.20931,-0.460194,-6.27172,0,-0.0291456
20.4085,-0.920388,1.25238,-0.460194,-6.27365,0,-0.0291456
20.4174,-0.920388,1.29537,-0.460194,-6.27659,0,-0.0291456
20.4257,-0.920388,1.33828,-0.460194,-6.28038,0,-0.0291456
20.4337,-0.920388,1.3811,-0.460194,-6.28486,0,-0.0291456
20.4413,-0.920388,1.42384,-0.460194,-6.28991,0,-0.0291456
20.4486,-0.920388,1.46649,-0.460194,-6.29543,0,-0.0291456
20.4556,-0.920388,1.50905,-0.460194,-6.30133,0,-0.0291456
20.4625,-0.920388,1.55153,-0.460194,-6.30754,0,-0.0291456
20.4691,-0.920388,1.59391,-0.460194,-6.314,0,-0.0291456
20.4756,-0.920388,1.63621,-0.460194,-6.32068,0,-0.0291456
20.482,-0.920388,1.67841,-0.460194,-6.32752,0,-0.0291456
20.4882,-0.920388,1.72053,-0.460194,-6.33449,0,-0.0291456
20.4943,-0.920388,1.76255,-0.460194,-6.34158,0,-0.0291456
20.5003,-0.920388,1.80447,-0.460194,-6.34875,0,-0.0291456
20.5239,-0.920388,1.8463,-0.460194,-6.32285,0,-0.0291456
20.5268,-0.920388,1.88803,-0.460194,-6.33583,0,-0.0291456
20.5301,-0.920388,1.92967,-0.460194,-6.34787,0,-0.0291456
20.5337,-0.920388,1.9712,-0.460194,-6.35913,0,-0.0291456
20.5377,-0.920388,2.01264,-0.460194,-6.36974,0,-0.0291456
20.5419,-0.920388,2.05397,-0.460194,-6.37981,0,-0.0291456
20.5463,-0.920388,2.0952,-0.460194,-6.38943,0,-0.0291456
20.5508,-0.920388,2.13633,-0.460194,-6.39866,0,-0.0291456
20.5555,-0.920388,2.17735,-0.460194,-6.40758,0,-0.0291456
20.5602,-0.920388,2.21826,-0.460194,-6.41624,0,-0.0291456
20.5833,-0.920388,2.25907,-0.460194,-6.39048,0,-0.0276117
20.585,-0.920388,2.29976,-0.460194,-6.40459,0,-0.0276117
20.5873,-0.920388,2.34035,-0.460194,-6.41754,0,-0.0276117
20.5901,-0.920388,2.38082,-0.460194,-6.42951,0,-0.0276117
20.5933,-0.920388,2.42117,-0.460194,-6.44068,0,-0.0276117
20.5968,-0.920388,2.46141,-0.460194,-6.45118,0,-0.0276117
20.6005,-0.920388,2.50154,-0.460194,-6.46112,0,-0.0276117
20.5868,-0.920388,2.54154,-0.460194,-6.50372,0,-0.0276117
20.5939,-0.920388,2.58143,-0.460194,-6.50711,0,-0.0276117
20.6006,-0.920388,2.62119,-0.460194,-6.51115,0,-0.0276117
20.607,-0.920388,2.66082,-0.460194,-6.51573,0,-0.0276117
20.5954,-0.920388,2.70034,-0.460194,-6.55388,0,-0.0276117
20.6043,-0.920388,2.73972,-0.460194,-6.55357,0,-0.0276117
20.6124,-0.920388,2.77898,-0.460194,-6.55454,0,-0.0276117
20.6382,-0.920388,2.81811,-0.460194,-6.52237,0,-0.0260777
20.6244,-0.920388,2.8571,-0.460194,-6.56426,0,-0.0260777
20.6143,-0.920388,2.89596,-0.460194,-6.59915,0,-0.0260777
20.6238,-0.920388,2.93468,-0.460194,-6.59714,0,-0.0260777
20.6325,-0.920388,2.97327,-0.460194,-6.59669,0,-0.0260777
20.6404,-0.920388,3.01172,-0.460194,-6.59753,0,-0.0260777
20.6476,-0.920388,3.05002,-0.460194,-6.59942,0,-0.0260777
20.6544,-0.920388,3.08819,-0.460194,-6.60218,0,-0.0260777
20.6607,-0.920388,3.1262,-0.460194,-6.60567,0,-0.0260777
20.6666,-0.920388,3.16407,-0.460194,-6.60975,0,-0.0260777
20.6723,-0.920388,3.20179,-0.460194,-6.61432,0,-0.0260777
20.6776,-0.920388,3.23937,-0.460194,-6.6193,0,-0.0260777
20.6827,-0.920388,3.27678,-0.460194,-6.62461,0,-0.0260777
20.6876,-0.920388,3.31405,-0.460194,-6.63019,0,-0.0260777
20.6742,-0.920388,3.35115,-0.460194,-6.67018,0,-0.0276117
20.6995,-0.920388,3.3881,-0.460194,-6.63715,0,-0.0276117
20.7206,-0.920388,3.42489,-0.460194,-6.612,0,-0.0276117
20.7216,-0.920388,3.46151,-0.460194,-6.62445,0,-0.0276117
20.7231,-0.920388,3.49797,-0.460194,-6.63593,0,-0.0276117
20.725,-0.920388,3.53426,-0.460194,-6.64661,0,-0.0260777
20.7271,-0.920388,3.57038,-0.460194,-6.65662,0,-0.0276117
20.7477,-0.920388,3.60634,-0.460194,-6.63188,0,-0.0260777
20.7648,-0.920388,3.64211,-0.460194,-6.61361,0,-0.0260777
20.7618,-0.920388,3.67772,-0.460194,-6.63276,0,-0.0260777
20.76,-0.920388,3.71314,-0.460194,-6.64978,0,-0.0260777
20.759,-0.920388,3.74839,-0.460194,-6.66503,0,-0.0260777
20.777,-0.920388,3.78345,-0.460194,-6.64462,0,-0.0245437
20.7742,-0.920388,3.81833,-0.460194,-6.66305,0,-0.0245437
20.7724,-0.920388,3.85302,-0.460194,-6.67946,0,-0.0245437
20.7715,-0.920388,3.88752,-0.460194,-6.69419,0,-0.0245437
20.7712,-0.920388,3.92183,-0.460194,-6.70753,0,-0.0245437
20.7891,-0.920388,3.95595,-0.460194,-6.68658,0,-0.0245437
20.7868,-0.920388,3.98988,-0.460194,-6.70349,0,-0.0245437
20.7853,-0.920388,4.0236,-0.460194,-6.71863,0,-0.0245437
20.8028,-0.920388,4.05713,-0.460194,-6.69811,0,-0.0230097
20.7995,-0.920388,4.09045,-0.460194,-6.71643,0,-0.0230097
20.7973,-0.920388,4.12357,-0.460194,-6.73273,0,-0.0230097
20.7958,-0.920388,4.15648,-0.460194,-6.74734,0,-0.0230097
20.795,-0.920388,4.18919,-0.460194,-6.76056,0,-0.0230097
20.7948,-0.920388,4.22168,-0.460194,-6.77263,0,-0.0230097
20.795,-0.920388,4.25396,-0.460194,-6.78373,0,-0.0230097
20.7956,-0.920388,4.28602,-0.460194,-6.79404,0,-0.0230097
20.7964,-0.920388,4.31786,-0.460194,-6.80368,0,-0.0230097
20.8156,-0.920388,4.34948,-0.460194,-6.77858,0,-0.0214757
20.8137,-0.920388,4.38088,-0.460194,-6.79308,0,-0.0214757
20.8125,-0.920388,4.41205,-0.460194,-6.80619,0,-0.0214757
20.8118,-0.920388,4.443,-0.460194,-6.81815,0,-0.0214757
20.8115,-0.920388,4.47371,-0.460194,-6.82914,0,-0.0214757
20.8116,-0.920388,4.50419,-0.460194,-6.83933,0,-0.0214757
20.8119,-0.920388,4.53444,-0.460194,-6.84886,0,-0.0214757
20.8125,-0.920388,4.56445,-0.460194,-6.85784,0,-0.0214757
20.7956,-0.920388,4.59422,-0.460194,-6.89948,0,-0.0214757
20.7995,-0.920388,4.62374,-0.460194,-6.90192,0,-0.0214757
20.8029,-0.920388,4.65303,-0.460194,-6.90502,0,-0.0214757
20.806,-0.920388,4.68206,-0.460194,-6.90865,0,-0.0214757
20.8087,-0.920388,4.71084,-0.460194,-6.91273,0,-0.0214757
20.8112,-0.920388,4.73938,-0.460194,-6.91717,0,-0.0214757
20.8135,-0.920388,4.76766,-0.460194,-6.92192,0,-0.0214757
20.7979,-0.920388,4.79568,-0.460194,-6.96004,0,-0.0214757
20.8027,-0.920388,4.82344,-0.460194,-6.95953,0,-0.0214757
20.8069,-0.920388,4.85094,-0.460194,-6.96017,0,-0.0214757
20.8105,-0.920388,4.87818,-0.460194,-6.96174,0,-0.0214757
20.8135,-0.920388,4.90515,-0.460194,-6.9641,0,-0.0214757
20.7985,-0.920388,4.93185,-0.460194,-7.00022,0,-0.0214757
20.8037,-0.920388,4.95828,-0.460194,-6.99805,0,-0.0214757
20.8081,-0.920388,4.98444,-0.460194,-6.99728,0,-0.0214757
20.8118,-0.920388,5.01032,-0.460194,-6.99768,0,-0.0214757
20.815,-0.920388,5.03592,-0.460194,-6.99904,0,-0.0214757
20.8176,-0.920388,5.06125,-0.460194,-7.0012,0,-0.0214757
20.8379,-0.920388,5.08628,-0.460194,-6.96981,0,-0.0199417
20.8366,-0.920388,5.11104,-0.460194,-6.97903,0,-0.0199417
20.8531,-0.920388,5.13551,-0.460194,-6.95454,0,-0.0199417
20.849,-0.920388,5.15968,-0.460194,-6.96841,0,-0.0199417
20.8456,-0.920388,5.18357,-0.460194,-6.9809,0,-0.0199417
20.8428,-0.920388,5.20715,-0.460194,-6.99225,0,-0.0199417
20.8402,-0.920388,5.23045,-0.460194,-7.00266,0,-0.0199417
20.838,-0.920388,5.25344,-0.460194,-7.01227,0,-0.0199417
20.8361,-0.920388,5.27613,-0.460194,-7.02122,0,-0.0199417
20.8344,-0.920388,5.29852,-0.460194,-7.02962,0,-0.0199417
20.8328,-0.920388,5.3206,-0.460194,-7.03757,0,-0.0184078
20.8314,-0.920388,5.34237,-0.460194,-7.04513,0,-0.0184078
20.83,-0.920388,5.36383,-0.460194,-7.05236,0,-0.0184078
20.8287,-0.920388,5.38498,-0.460194,-7.05933,0,-0.0184078
20.8273,-0.920388,5.40582,-0.460194,-7.06607,0,-0.0184078
20.8259,-0.920388,5.42633,-0.460194,-7.07261,0,-0.0184078
20.8245,-0.920388,5.44653,-0.460194,-7.07899,0,-0.0184078
20.8231,-0.920388,5.46641,-0.460194,-7.08523,0,-0.0168738
20.8216,-0.920388,5.48596,-0.460194,-7.09135,0,-0.0168738
20.8201,-0.920388,5.50518,-0.460194,-7.09737,0,-0.0168738
20.8185,-0.920388,5.52408,-0.460194,-7.10329,0,-0.0168738
20.8169,-0.920388,5.54264,-0.460194,-7.10913,0,-0.0168738
20.8152,-0.920388,5.56088,-0.460194,-7.1149,0,-0.0168738
20.8134,-0.920388,5.57878,-0.460194,-7.12061,0,-0.0168738
20.8115,-0.920388,5.59634,-0.460194,-7.12626,0,-0.0168738
20.8094,-0.920388,5.61356,-0.460194,-7.13186,0,-0.0168738
20.8074,-0.920388,5.63045,-0.460194,-7.13741,0,-0.0168738
20.8052,-0.920388,5.64699,-0.460194,-7.14292,0,-0.0168738
20.8029,-0.920388,5.66318,-0.460194,-7.14838,0,-0.0168738
20.8188,-0.920388,5.67903,-0.460194,-7.11961,0,-0.0153398
20.8132,-0.920388,5.69453,-0.460194,-7.13087,0,-0.0153398
20.808,-0.920388,5.70968,-0.460194,-7.14109,0,-0.0153398
20.8032,-0.920388,5.72447,-0.460194,-7.15043,0,-0.0153398
20.7986,-0.920388,5.73892,-0.460194,-7.15904,0,-0.0153398
20.7943,-0.920388,5.753,-0.460194,-7.16705,0,-0.0153398
20.7901,-0.920388,5.76673,-0.460194,-7.17455,0,-0.0153398
20.8042,-0.920388,5.7801,-0.460194,-7.14744,0,-0.0138058
20.797,-0.920388,5.7931,-0.460194,-7.16002,0,-0.0138058
20.7905,-0.920388,5.80574,-0.460194,-7.1713,0,-0.0138058
20.7729,-0.920388,5.8543,-0.460194,-7.19725,0,-0.0138058
20.7667,-0.920388,5.86504,-0.460194,-7.20643,0,-0.0138058
20.7609,-0.920388,5.87541,-0.460194,-7.21484,0,-0.0138058
20.7553,-0.920388,5.8854,-0.460194,-7.22262,0,-0.0138058
20.7499,-0.920388,5.89501,-0.460194,-7.22986,0,-0.0138058
20.7445,-0.920388,5.90425,-0.460194,-7.23665,0,-0.0138058
20.7392,-0.920388,5.9131,-0.460194,-7.24307,0,-0.0138058
20.7339,-0.920388,5.92157,-0.460194,-7.24917,0,-0.0138058
20.7467,-0.920388,5.92966,-0.460194,-7.22081,0,-0.0122718
20.7383,-0.920388,5.93737,-0.460194,-7.23229,0,-0.0122718
20.7304,-0.920388,5.94469,-0.460194,-7.24255,0,-0.0122718
20.7229,-0.920388,5.95162,-0.460194,-7.25182,0,-0.0122718
20.7158,-0.920388,5.95816,-0.460194,-7.26024,0,-0.0122718
20.7088,-0.920388,5.96431,-0.460194,-7.26796,0,-0.0122718
20.702,-0.920388,5.97008,-0.460194,-7.27509,0,-0.0122718
20.6954,-0.920388,5.97544,-0.460194,-7.28173,0,-0.0122718
20.6711,-0.920388,5.98042,-0.460194,-7.32109,0,-0.0122718
20.6676,-0.920388,5.985,-0.460194,-7.32127,0,-0.0122718
20.646,-0.920388,5.98918,-0.460194,-7.35526,0,-0.0122718
20.6446,-0.920388,5.99297,-0.460194,-7.35098,0,-0.0122718
20.6423,-0.920388,5.99635,-0.460194,-7.34814,0,-0.0122718
20.6393,-0.920388,5.99934,-0.460194,-7.34647,0,-0.0122718
20.6179,-0.920388,6.00193,-0.460194,-7.3789,0,-0.0122718
20.6167,-0.920388,6.00412,-0.460194,-7.37331,0,-0.0122718
20.5973,-0.920388,6.0059,-0.460194,-7.40145,0,-0.0122718
20.6153,-0.920388,6.00728,-0.460194,-7.35911,0,-0.0107379
20.6108,-0.920388,6.00826,-0.460194,-7.3589,0,-0.0107379
20.6057,-0.920388,6.00883,-0.460194,-7.35936,0,-0.0107379
20.583,-0.920388,6.009,-0.460194,-7.39249,0,-0.0107379
20.5801,-0.920388,6.00876,-0.460194,-7.38845,0,-0.0107379
20.5763,-0.920388,6.00811,-0.460194,-7.38572,0,-0.0107379
20.5718,-0.920388,6.00705,-0.460194,-7.38408,0,-0.0107379
20.5667,-0.920388,6.00559,-0.460194,-7.38332,0,-0.0107379
20.5611,-0.920388,6.00371,-0.460194,-7.38329,0,-0.0107379
20.5549,-0.920388,6.00143,-0.460194,-7.38385,0,-0.0107379
20.5483,-0.920388,5.99873,-0.460194,-7.3849,0,-0.0107379
20.5414,-0.920388,5.99563,-0.460194,-7.38634,0,-0.0107379
20.5342,-0.920388,5.99211,-0.460194,-7.3881,0,-0.0107379
20.5438,-0.920388,5.98818,-0.460194,-7.35801,0,-0.0107379
20.5332,-0.920388,5.98384,-0.460194,-7.36574,0,-0.0107379
20.5228,-0.920388,5.97909,-0.460194,-7.37268,0,-0.0107379
20.5125,-0.920388,5.97392,-0.460194,-7.37896,0,-0.0107379
20.5025,-0.920388,5.96835,-0.460194,-7.38468,0,-0.0107379
20.4925,-0.920388,5.96235,-0.460194,-7.38993,0,-0.0107379
20.4826,-0.920388,5.95595,-0.460194,-7.39479,0,-0.0107379
20.4904,-0.920388,5.94913,-0.460194,-7.36617,0,-0.0107379
20.4775,-0.920388,5.94189,-0.460194,-7.37609,0,-0.0107379
20.465,-0.920388,5.93425,-0.460194,-7.38479,0,-0.0107379
20.453,-0.920388,5.92618,-0.460194,-7.39246,0,-0.0107379
20.4413,-0.920388,5.91771,-0.460194,-7.39927,0,-0.0107379
20.4299,-0.920388,5.90882,-0.460194,-7.40536,0,-0.0107379
20.4362,-0.920388,5.89952,-0.460194,-7.37771,0,-0.0107379
20.4402,-0.920388,5.8898,-0.460194,-7.35419,0,-0.00920388
20.4235,-0.920388,5.87967,-0.460194,-7.36932,0,-0.00920388
20.4078,-0.920388,5.86913,-0.460194,-7.38227,0,-0.00920388
20.3929,-0.920388,5.85817,-0.460194,-7.3934,0,-0.00920388
20.3786,-0.920388,5.8468,-0.460194,-7.40301,0,-0.00920388
20.3648,-0.920388,5.83502,-0.460194,-7.41135,0,-0.00920388
20.3514,-0.920388,5.82283,-0.460194,-7.41864,0,-0.00920388
20.3384,-0.920388,5.81022,-0.460194,-7.42504,0,-0.00920388
20.3438,-0.920388,5.79721,-0.460194,-7.39651,0,-0.0076699
20.3281,-0.920388,5.78378,-0.460194,-7.40741,0,-0.0076699
20.3131,-0.920388,5.76994,-0.460194,-7.41678,0,-0.0076699
20.2985,-0.920388,5.7557,-0.460194,-7.42487,0,-0.0076699
20.2845,-0.920388,5.74104,-0.460194,-7.43188,0,-0.0076699
20.2707,-0.920388,5.72598,-0.460194,-7.43799,0,-0.0076699
20.2572,-0.920388,5.71051,-0.460194,-7.44336,0,-0.0076699
20.2437,-0.920388,5.69463,-0.460194,-7.44808,0,-0.0076699
20.2305,-0.920388,5.67835,-0.460194,-7.45227,0,-0.0076699
20.2174,-0.920388,5.66166,-0.460194,-7.45601,0,-0.0076699
20.2043,-0.920388,5.64457,-0.460194,-7.45936,0,-0.0076699
20.1912,-0.920388,5.62707,-0.460194,-7.46238,0,-0.0076699
20.1781,-0.920388,5.60917,-0.460194,-7.46512,0,-0.0076699
20.165,-0.920388,5.59088,-0.460194,-7.46761,0,-0.0076699
20.1337,-0.920388,5.57218,-0.460194,-7.50408,0,-0.00920388
20.1236,-0.920388,5.55308,-0.460194,-7.50029,0,-0.00920388
20.113,-0.920388,5.53358,-0.460194,-7.49735,0,-0.00920388
20.1018,-0.920388,5.51369,-0.460194,-7.4951,0,-0.00920388
20.0902,-0.920388,5.4934,-0.460194,-7.49341,0,-0.00920388
20.0958,-0.920388,5.47272,-0.460194,-7.45903,0,-0.00920388
20.0804,-0.920388,5.45165,-0.460194,-7.46384,0,-0.00920388
20.0652,-0.920388,5.43018,-0.460194,-7.46797,0,-0.00920388
20.0319,-0.920388,5.40833,-0.460194,-7.5057,0,-0.0107379
20.0201,-0.920388,5.38608,-0.460194,-7.50288,0,-0.0107379
20.0079,-0.920388,5.36345,-0.460194,-7.50066,0,-0.0107379
19.9952,-0.920388,5.34044,-0.460194,-7.4989,0,-0.0107379
19.9821,-0.920388,5.31703,-0.460194,-7.49754,0,-0.0107379
19.9864,-0.920388,5.29325,-0.460194,-7.46335,0,-0.0107379
19.9698,-0.920388,5.26909,-0.460194,-7.46823,0,-0.0107379
19.9534,-0.920388,5.24454,-0.460194,-7.47232,0,-0.0107379
19.9372,-0.920388,5.21962,-0.460194,-7.47575,0,-0.0107379
19.9211,-0.920388,5.19433,-0.460194,-7.47861,0,-0.0107379
19.9052,-0.920388,5.16866,-0.460194,-7.48101,0,-0.0107379
19.8893,-0.920388,5.14262,-0.460194,-7.48299,0,-0.0107379
19.9088,-0.920388,5.11621,-0.460194,-7.41834,0,-0.00920388
19.8869,-0.920388,5.08943,-0.460194,-7.43107,0,-0.00920388
19.866,-0.920388,5.06229,-0.460194,-7.44158,0,-0.00920388
19.8459,-0.920388,5.03478,-0.460194,-7.45025,0,-0.00920388
19.8266,-0.920388,5.00691,-0.460194,-7.45738,0,-0.00920388
19.8077,-0.920388,4.97868,-0.460194,-7.46322,0,-0.00920388
19.7893,-0.920388,4.95009,-0.460194,-7.46798,0,-0.00920388
19.7712,-0.920388,4.92115,-0.460194,-7.47184,0,-0.00920388
19.7534,-0.920388,4.89185,-0.460194,-7.47494,0,-0.00920388
